"name","nsmi_code","uuid","parent_uuid"
"Other Divorce","1320599","4b2dce45-41aa-470d-8123-a09317e05169","6ccfa188-78ff-4607-b9b5-a3a82b3adf10"
"Post Decree","1320503","93b1d5a7-068b-4f81-9d11-84d26e1f325b","6ccfa188-78ff-4607-b9b5-a3a82b3adf10"
"Subpoenas","1320504","7f79c711-3a6e-4446-99bd-53cd42b1467d","6ccfa188-78ff-4607-b9b5-a3a82b3adf10"
"Tax Exemption","1320505","39ed1b32-a2b6-4be8-b57f-62bdd581f0b0","6ccfa188-78ff-4607-b9b5-a3a82b3adf10"
"Uncontested","1320501","9e3f403b-4f57-441a-8004-bbe3b9345f90","6ccfa188-78ff-4607-b9b5-a3a82b3adf10"
"Legal Separation","1320600","6b8b19d9-8c34-40c8-a14c-21165010b551","4204bfda-04a4-434f-801f-4f10af8104dc"
"Divison of Property","1320602","0aa2ffbf-1f73-44aa-a495-632004a8fa43","6b8b19d9-8c34-40c8-a14c-21165010b551"
"Other Legal Separation","1320699","158c413a-15c1-4bc6-985e-0d5a37dbc12d","6b8b19d9-8c34-40c8-a14c-21165010b551"
"Property Settlement","1320601","e840e338-8d5a-4257-a537-95ed58d9e741","6b8b19d9-8c34-40c8-a14c-21165010b551"
"Other Divorce/Separation/Annulment","1320099","aac9dafd-b655-4e3b-a4ff-0576aa34096d","4204bfda-04a4-434f-801f-4f10af8104dc"
"Procedural Issues","1320560","e2b4f163-ba2d-41f6-b4a6-b7e949ebc82f","4204bfda-04a4-434f-801f-4f10af8104dc"
"Consolidation of Cases","1320561","f6aa9440-d688-4356-a6ba-601c392db6c6","e2b4f163-ba2d-41f6-b4a6-b7e949ebc82f"
"Other Procedural Issues","1320569","269b290e-f6a9-42e5-871c-b484a2d40e0c","e2b4f163-ba2d-41f6-b4a6-b7e949ebc82f"
"Reopening Evidence after Hearing","1320562","5e0dc81f-017e-4f9a-8379-6dd55ff0f03e","e2b4f163-ba2d-41f6-b4a6-b7e949ebc82f"
"Stay Proceedings","1320563","2be29328-6c62-41c0-b37b-87387918723a","e2b4f163-ba2d-41f6-b4a6-b7e949ebc82f"
"Venue","1320564","6d9f0a2e-fc9d-428d-a988-77d423ae1d40","e2b4f163-ba2d-41f6-b4a6-b7e949ebc82f"
"Property","1320550","dc85676e-6cab-4248-8e6e-baf746c16450","4204bfda-04a4-434f-801f-4f10af8104dc"
"Deeds and Abstracts","1320530","d1e2f597-efbd-402a-9930-7cdbd5b0c3a2","dc85676e-6cab-4248-8e6e-baf746c16450"
"Equitable Distribution of Marital Property","1320551","a80af897-c7b1-4cc7-b242-a3445fc57023","dc85676e-6cab-4248-8e6e-baf746c16450"
"Marital vs Non-Marital Property","1320526","48759de9-2be1-4125-ac7e-a1fa2245f75e","dc85676e-6cab-4248-8e6e-baf746c16450"
"Other Property","1320559","29b3d094-29a6-4259-a2d0-b18d9871bb59","dc85676e-6cab-4248-8e6e-baf746c16450"
"Pensions","1320538","28c65fe7-78a8-4655-b6bc-28a2f0dc34df","dc85676e-6cab-4248-8e6e-baf746c16450"
"Permancy of Property Judgment","1320528","4f9f44df-3e09-4d55-bdce-749e554cd2d3","dc85676e-6cab-4248-8e6e-baf746c16450"
"Preliminary Injunctions and Violations","1320527","9adac401-88e6-4977-a941-9e0018d8f38f","dc85676e-6cab-4248-8e6e-baf746c16450"
"Property Settlement","1320552","69e4a85f-ae4f-43ca-ad71-697a35116b43","dc85676e-6cab-4248-8e6e-baf746c16450"
"Reconsideration of Judgment","1320539","dfef5a15-ab5d-4932-85ec-ab300dd06e60","dc85676e-6cab-4248-8e6e-baf746c16450"
"Domestic Violence","1370100","cf4d33f4-9160-4110-805c-4feb4bbc652c","5a149cd5-6645-4f38-9560-253aac81c41c"
"Custody Issues","1370140","2849449d-5d3b-46e2-8db6-4a3f3d6b3916","cf4d33f4-9160-4110-805c-4feb4bbc652c"
"Other Custody Issues","1370149","3dfac938-75a5-40d0-9d4f-bd0aa40569ce","2849449d-5d3b-46e2-8db6-4a3f3d6b3916"
"Parental Kidnapping Prevention Act","1370141","d61f8582-6c93-4877-994c-f82273ce471a","2849449d-5d3b-46e2-8db6-4a3f3d6b3916"
"Definitions of Abuse","1370109","569a04e1-d80b-49a0-bc65-7652eff02ce2","cf4d33f4-9160-4110-805c-4feb4bbc652c"
"Drug and Alcohol Treatment","1370130","11f2ea8b-a611-459d-8daf-0cafcce0f346","cf4d33f4-9160-4110-805c-4feb4bbc652c"
"Financial Issues","1370120","db83f111-b48c-40cb-978f-c1a7ebafcecf","cf4d33f4-9160-4110-805c-4feb4bbc652c"
"Child Support","1370121","744da9a9-58a3-43e9-8d18-6092b163791d","db83f111-b48c-40cb-978f-c1a7ebafcecf"
"Damages","1370122","62d84fb4-40f8-4882-875a-9d40599e351f","db83f111-b48c-40cb-978f-c1a7ebafcecf"
"Interim support/spousal support","1370123","b4b1b2b6-84d8-41d9-a539-b72f05fa0b7c","db83f111-b48c-40cb-978f-c1a7ebafcecf"
"Other Financial Issues","1370129","8c0fe374-0c2a-4c7b-9f95-c7b5ceb46a2d","db83f111-b48c-40cb-978f-c1a7ebafcecf"
"Firearms and Other Weapons","1370180","8a18798e-5e35-4f2b-9596-e862c4337127","cf4d33f4-9160-4110-805c-4feb4bbc652c"
"Full Faith and Credit","1370102","44ceca3e-23f2-41e4-aa71-d7c6c180229d","cf4d33f4-9160-4110-805c-4feb4bbc652c"
"Initial Pleadings","1370110","da679999-bc39-427d-abf5-3610f2ed02bf","cf4d33f4-9160-4110-805c-4feb4bbc652c"
"Modification of Complaint","1370111","266cc653-94be-47c1-8499-b63f26a8733a","da679999-bc39-427d-abf5-3610f2ed02bf"
"Modification of Temporary Order","1370112","99cd162f-6c16-4fa6-8c1a-0f2b5f4f92cb","da679999-bc39-427d-abf5-3610f2ed02bf"
"Other Initial Pleadings","1370119","065b516c-eea5-4cb5-9b51-af342a5dee68","da679999-bc39-427d-abf5-3610f2ed02bf"
"Orders of Protection","1370101","03d0c350-c5d4-476f-8a6a-49476a8367d1","cf4d33f4-9160-4110-805c-4feb4bbc652c"
"Extension of Final Orders","1370104","40161314-e65b-43f1-bea9-0815b17e4ded","03d0c350-c5d4-476f-8a6a-49476a8367d1"
"Modification of Final Orders","1370105","08a634d7-05d9-4b3a-bdd2-033dcaa063c1","03d0c350-c5d4-476f-8a6a-49476a8367d1"
"Other Orders of Protection","1370106","5b63e181-dbb4-4af1-b673-9aa13b48674c","03d0c350-c5d4-476f-8a6a-49476a8367d1"
"Other Domestic Violence","1370199","ccc8743e-bcf7-4ddf-b047-700c6489933f","cf4d33f4-9160-4110-805c-4feb4bbc652c"
"VAWA Issues","1370103","abe92890-5642-45b6-869b-f769b341c682","cf4d33f4-9160-4110-805c-4feb4bbc652c"
"Foster Care","1490200","8fd703bf-0a17-44c2-b3a0-8ed630fd81b8","5a149cd5-6645-4f38-9560-253aac81c41c"
"Grandparent Custody/Visitation/Adoption Issues","1310300","067b3459-1efd-4553-9ce1-120a2486cf44","5a149cd5-6645-4f38-9560-253aac81c41c"
"Guardian Ad Litem","1390500","5fb92c51-067f-49da-af5e-644939882595","5a149cd5-6645-4f38-9560-253aac81c41c"
"Guardian Rights","1310301","8ddd584b-1226-4c9a-92eb-591da3873c11","5a149cd5-6645-4f38-9560-253aac81c41c"
"Marriage","1390400","476a093a-8381-4b2d-9b9b-f599175aaa03","5a149cd5-6645-4f38-9560-253aac81c41c"
"Common Law Marriage","1390410","40cd8263-3e79-4ad6-879f-cb52addfb516","476a093a-8381-4b2d-9b9b-f599175aaa03"
"Other Marriage","1390499","149d4937-92aa-47b5-9116-ff80ba1f8c32","476a093a-8381-4b2d-9b9b-f599175aaa03"
"Name Change","1340100","54435f92-4baf-46f5-b709-9ceca96dceb7","5a149cd5-6645-4f38-9560-253aac81c41c"
"Name Change-Adults","1340101","b735560e-eaf7-40ff-811f-18700d3803c8","54435f92-4baf-46f5-b709-9ceca96dceb7"
"Name Change-Minors","1340102","9f4bf674-a2c4-469b-bf21-8810db4940e2","54435f92-4baf-46f5-b709-9ceca96dceb7"
"Other Name Change","1340199","ee1768b6-e617-4b0f-8567-51d6bc214646","54435f92-4baf-46f5-b709-9ceca96dceb7"
"Other Family","1390099","29be4f77-8ef7-4df2-8099-4507798ee1a2","5a149cd5-6645-4f38-9560-253aac81c41c"
"Paternity","1360100","f19cffe9-e558-4148-95e5-8c0433c86340","5a149cd5-6645-4f38-9560-253aac81c41c"
"Acknowledgment","1360102","641a34db-2416-4d10-842b-508599c76ee4","f19cffe9-e558-4148-95e5-8c0433c86340"
"Blood Tests","1360101","14086998-3a5e-4e2e-a08c-9b723d5a44aa","f19cffe9-e558-4148-95e5-8c0433c86340"
"Contested","1360103","af1de075-1a0f-416e-aa8f-dee6028a7160","f19cffe9-e558-4148-95e5-8c0433c86340"
"Other Paternity","1360199","349792ca-d7f7-48dc-be97-32ad59ae536f","f19cffe9-e558-4148-95e5-8c0433c86340"
"Post Judgment Issues","1320510","9ccf9fd3-6968-46f6-b215-bcde2575d4ac","5a149cd5-6645-4f38-9560-253aac81c41c"
"Contempt","1320540","1b0e4565-3e6c-474e-976f-a89b803b4629","9ccf9fd3-6968-46f6-b215-bcde2575d4ac"
"Children's Issues","1320541","b2760de6-517d-42ea-80c0-1350685b6738","1b0e4565-3e6c-474e-976f-a89b803b4629"
"Financial Issues","1320542","32d29408-21f5-4476-9d74-61d7ca507a76","1b0e4565-3e6c-474e-976f-a89b803b4629"
"Other Contempt","1320549","ef09e566-2856-411d-a27e-726ae8df5cc7","1b0e4565-3e6c-474e-976f-a89b803b4629"
"Types of Relief","1320543","3f7a8b9e-74a6-49da-b668-7a73ef112581","1b0e4565-3e6c-474e-976f-a89b803b4629"
"Enforcement","1320512","5c530f8a-8746-498c-a74f-a5eefd658184","9ccf9fd3-6968-46f6-b215-bcde2575d4ac"
"Modification","1320511","a05a9ffa-a214-46ad-8bc4-7168a755aa00","9ccf9fd3-6968-46f6-b215-bcde2575d4ac"
"Other Post Judgment Issues","1320591","cad14918-6f3d-4c5d-a953-531b6e0c055c","9ccf9fd3-6968-46f6-b215-bcde2575d4ac"
"Teen Parents","1390200","8d0b9eb6-0036-49cf-990d-ed0a24b187f4","5a149cd5-6645-4f38-9560-253aac81c41c"
"Termination of Parental Rights","1350100","b89bfe06-a31b-4ad8-9b47-aaa62ddc807f","5a149cd5-6645-4f38-9560-253aac81c41c"
"Visitation","1310200","67a19729-253b-46f4-8c22-28e9cec7e912","5a149cd5-6645-4f38-9560-253aac81c41c"
"Enforcement","1310201","d692d844-4968-4b3c-af99-19257efc5b2c","67a19729-253b-46f4-8c22-28e9cec7e912"
"Modification","1310202","42689716-a27f-4d7d-bc03-81b0e32ba76e","67a19729-253b-46f4-8c22-28e9cec7e912"
"Order","1310203","f679f52b-6076-443a-b053-047b94d830eb","67a19729-253b-46f4-8c22-28e9cec7e912"
"Other Visitation","1310299","caa248a5-44b4-4cfe-80bf-b78f8025e4ce","67a19729-253b-46f4-8c22-28e9cec7e912"
"Third party","1310204","88dac6d8-696c-4ebe-8c9d-fc9efc827449","67a19729-253b-46f4-8c22-28e9cec7e912"
"Food Programs","1730000","d196d616-e3f2-4524-8bc3-527ef1a94b4e",""
"Food Stamps","1730100","820a3a86-a37d-4124-8fdd-12ff0ffebe81","d196d616-e3f2-4524-8bc3-527ef1a94b4e"
"Applications","1730200","6c439b27-df88-4d8a-83ee-0b3d213e7fa2","820a3a86-a37d-4124-8fdd-12ff0ffebe81"
"Assets","1730300","64bb3c1f-ab52-4b27-aba2-53d56e3d1830","820a3a86-a37d-4124-8fdd-12ff0ffebe81"
"Electronic Benefits Transfer","1711300","bdd99357-96ae-4af0-95c8-aa1b53ba6392","820a3a86-a37d-4124-8fdd-12ff0ffebe81"
"Eligibility","1730400","01fb39f9-1964-4753-89a8-cbfc655425da","820a3a86-a37d-4124-8fdd-12ff0ffebe81"
"Emergency Assistance","1730500","b8372c2d-4084-4650-ab5f-c9ed559ca6e0","820a3a86-a37d-4124-8fdd-12ff0ffebe81"
"Expedited Issuance","1730600","a9ff4893-14ba-41b7-8380-0ed9644704e7","820a3a86-a37d-4124-8fdd-12ff0ffebe81"
"Fraud","1730700","859f9eb1-e065-419b-a1a6-5e3f88ca7347","820a3a86-a37d-4124-8fdd-12ff0ffebe81"
"Household Definition","1730800","2b95e98f-7d28-4a35-9e9c-1505ac3089aa","820a3a86-a37d-4124-8fdd-12ff0ffebe81"
"Immigrant Eligibility","1731200","d54b26c3-2823-4677-a419-a235a03b604e","820a3a86-a37d-4124-8fdd-12ff0ffebe81"
"Intentional Program Violations","1731300","5530d289-75ac-49b8-aab5-c80aae75e8c7","820a3a86-a37d-4124-8fdd-12ff0ffebe81"
"Other Food Stamps","1730099","9bfbd3c9-daf8-4920-a307-a33e2a7d54ed","820a3a86-a37d-4124-8fdd-12ff0ffebe81"
"Overpayments/Recoupment","1730900","c67114fd-ad8b-47c4-aa0b-22b0f5841ef2","820a3a86-a37d-4124-8fdd-12ff0ffebe81"
"Reduction/Termination of Benefits","1731000","14266eaa-1720-4c97-907e-cca0c2cf1cd8","820a3a86-a37d-4124-8fdd-12ff0ffebe81"
"Underpayment","1731100","33033654-a3fb-418c-a04c-36bbfffc8fa9","820a3a86-a37d-4124-8fdd-12ff0ffebe81"
"Fundraising & Development","3180000","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5",""
"Capital Campaigns and Endowments","3180108","49c7e2ce-eeeb-4c8f-87c0-c2f788bebf55","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"Cy Pres","3180113","c893bbf6-9009-434f-8e65-ecf5992028be","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"Foundation Grants","3180101","accab4db-1638-4b26-a25e-a4fcf27a7313","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"Fundraising Job Descriptions","3180112","6495856c-40ac-4c08-850e-f2dd5d05d71f","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"Individual Donors and Major Gifts","3180109","31b0240b-2bc4-48c2-a957-4288412b317e","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"IOLTA Funding","3180102","b882208b-cdc2-488e-aef7-292ba178502c","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"LSC grants","3180104","ca8f0d63-7c3b-458f-9b07-12348f27c470","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"Non-LSC Federal Funding","3180103","4374d850-bec4-4409-8fef-22bf08f057fe","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"Other Funding Sources","3180107","2829b30a-43fa-4157-8eb8-d7ee9cc2ec01","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"Other Fundraising/Development","3180099","2aab0214-2f83-483c-97f0-6c365503ab3b","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"Other Resource Development","3180199","a6e0bce8-4b8b-4578-8cec-545b56e396af","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"Planned Giving","3180111","179407f3-d033-4c9e-9c43-1dcdf9b042dc","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"Private Bar Campaigns","3180105","ce5c68e9-b3fa-41a2-bfee-843878954d7e","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"Resource Development Planning and Evaluation","3180100","d4c9f08c-6b27-4a8a-9b53-601df61fff32","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"Special Events","3180110","382a1a1a-61f2-4aa6-9dba-76287447e498","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"State Funding","3180106","4335f1bd-dcc9-418e-a0f6-9a7168204e3d","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"Technology for Fundraising","3180200","f2a3c2de-713d-4641-9785-1722537769b0","a53e9b1d-9046-47aa-8075-f5a2f25b1fe5"
"Government and Governmental Services","2090000","ef79b73b-32ff-449c-b685-b028181deedd",""
"Federal Agencies","2090300","034a17d0-ca25-4e19-9d5d-ab6693aaca82","ef79b73b-32ff-449c-b685-b028181deedd"
"Freedom of Information","2090100","5d6ead3f-e145-4a7e-b41c-7f63a83551fb","ef79b73b-32ff-449c-b685-b028181deedd"
"Municipal Ordinances","2090200","019dd53f-7f91-4385-a816-1a1c7a707af5","ef79b73b-32ff-449c-b685-b028181deedd"
"Other Government and Governmental Services","2090099","e5bbb698-8da6-4710-9b64-3dee952bf6d6","ef79b73b-32ff-449c-b685-b028181deedd"
"State and Local Agencies","2090400","9f0fba1f-c3f0-41c0-900e-017ee5dd3260","ef79b73b-32ff-449c-b685-b028181deedd"
"State Legislature and Courts","2090500","9237414a-7b26-4c5f-959a-c03e6acd499e","ef79b73b-32ff-449c-b685-b028181deedd"
"Guardianship & Conservatorship","1330000","e32d309f-c198-4190-9beb-7c585ea5b01e",""
"Accountings","1330100","5592063e-8419-489e-8857-6c9d50301107","e32d309f-c198-4190-9beb-7c585ea5b01e"
"Adult Abuse/Neglect","1330600","1785257f-c192-462f-8bdd-adf0ca9e5c7b","e32d309f-c198-4190-9beb-7c585ea5b01e"
"Adult Disabled","1330200","a49bb18d-0667-4977-bb17-0ab840bdc6ee","e32d309f-c198-4190-9beb-7c585ea5b01e"
"Estate/Contested","1330204","d1fe332e-c1ab-4301-815f-7bea09148a10","a49bb18d-0667-4977-bb17-0ab840bdc6ee"
"Estate/Uncontested","1330203","ae590693-fd75-4935-aa13-c9eca03cedef","a49bb18d-0667-4977-bb17-0ab840bdc6ee"
"No Estate/Contested","1330202","5f1ef588-5ee8-4e86-b46f-b786bf222354","a49bb18d-0667-4977-bb17-0ab840bdc6ee"
"No Estate/Uncontested","1330201","0b78ff15-42fe-426f-b32c-2c2b905b7054","a49bb18d-0667-4977-bb17-0ab840bdc6ee"
"Child Abuse/Neglect","1420100","5449332b-b2c8-46b1-8c81-f3715ef4d9f4","e32d309f-c198-4190-9beb-7c585ea5b01e"
"Conservatorship","1331000","0cfaf9f1-1279-4c80-afed-0bac836da335","e32d309f-c198-4190-9beb-7c585ea5b01e"
"Joint property issues","1330400","d8d31199-7b1f-4964-8225-4c915f528d5a","e32d309f-c198-4190-9beb-7c585ea5b01e"
"Minor","1440000","3836b90f-36e9-41be-b1c1-d67a36747a5c","e32d309f-c198-4190-9beb-7c585ea5b01e"
"Estate/Contested","1440100","a8ba69e2-377a-423c-be68-4e6607927f6a","3836b90f-36e9-41be-b1c1-d67a36747a5c"
"Estate/Uncontested","1440200","97351cc9-8fcb-49cb-a49f-de84d576291c","3836b90f-36e9-41be-b1c1-d67a36747a5c"
"No Estate/Contested","1440300","ad7d82ae-aa1a-47de-966c-50199774f95c","3836b90f-36e9-41be-b1c1-d67a36747a5c"
"No Estate/Standby","1440400","43da4f28-6989-4446-8d03-d2c85d85fa74","3836b90f-36e9-41be-b1c1-d67a36747a5c"
"No Estate/Temporary","1440500","4cc337b5-7b87-4aa4-93bb-6373f35240df","3836b90f-36e9-41be-b1c1-d67a36747a5c"
"No Estate/Uncontested","1440600","81638631-ceaa-4b00-8b32-7b4429cf1df0","3836b90f-36e9-41be-b1c1-d67a36747a5c"
"Other Minor","1440099","adfc0109-d3fa-46a7-b961-0dc0dfdb51f8","3836b90f-36e9-41be-b1c1-d67a36747a5c"
"Money management/money managers/financial exploitation","1330500","a6cbc7e0-3506-4409-a35d-8871e213ccfe","e32d309f-c198-4190-9beb-7c585ea5b01e"
"Other Guardianship","1330099","b3889422-4e06-4467-b8ad-f47296f284fa","e32d309f-c198-4190-9beb-7c585ea5b01e"
"Powers of attorney/advance directives/living wills","1960000","fe4348c5-f66c-48da-b415-9391b1731cc3","e32d309f-c198-4190-9beb-7c585ea5b01e"
"Advance Directives","1960100","8140a7e9-1d18-4c69-abd4-4cc962ddc481","fe4348c5-f66c-48da-b415-9391b1731cc3"
"Living Wills","1960200","a73de65d-7a95-4dab-9193-cd385cd86611","fe4348c5-f66c-48da-b415-9391b1731cc3"
"Other Powers of attorney/advance directives/living wills","1960099","0d228298-333b-49ba-8dca-c92c429cb47a","fe4348c5-f66c-48da-b415-9391b1731cc3"
"Powers of Attorney","1960300","c7ce5e25-7fe7-4aca-bbe3-da8174b25dd6","fe4348c5-f66c-48da-b415-9391b1731cc3"
"Removal of guardians/conservators","1330800","59cbb3b4-a6d5-425a-ae82-57d7c63213fc","e32d309f-c198-4190-9beb-7c585ea5b01e"
"Trusts","1950600","2008443f-9d06-463e-adb0-27752e0c0e58","e32d309f-c198-4190-9beb-7c585ea5b01e"
"Health","1590000","b6be9a05-04ab-4752-a9dc-24ce092cc3ce",""
"Abortion","1590100","9d4b6836-ebf7-4425-894c-b5a68e6bae1a","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"AIDS/HIV","1590200","0d4d34f6-ee3a-4e4a-baa7-63c29b62fe3c","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Civil Rights","1840700","a1bfb441-f8ee-4a38-988c-3ccd6eed391a","0d4d34f6-ee3a-4e4a-baa7-63c29b62fe3c"
"Health Care Issues","1590202","556fb4a6-2801-48b2-bfa7-91dddcce1db7","0d4d34f6-ee3a-4e4a-baa7-63c29b62fe3c"
"Other AIDS/HIV","1590203","14d85a03-07a3-4c3d-99e6-dec1c4ddc4ae","0d4d34f6-ee3a-4e4a-baa7-63c29b62fe3c"
"Alcoholism/Substance Abuse","1590300","694b78ab-011d-4c32-b257-1e30ed3611d8","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Birth Control/Sterilization","1590400","f83b3d0e-da3e-4ec9-82b1-c4e49fc7c08b","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Black Lung Benefits","1593000","f7606487-85ed-4ed1-be14-15da33e312c6","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Breast and Cervical Cancer Screening and Treatment","1592700","10bbf217-1d25-4f1d-8c95-8c15782be4dc","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Children's Health Insurance Programs","1530000","9e67f90d-721c-4e89-b758-a3dda0fb396d","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Appeals","1530100","d341679c-1374-4cc6-954c-2b45242763d5","9e67f90d-721c-4e89-b758-a3dda0fb396d"
"Coverage","1530200","257408dd-9df8-4496-8bb6-3b7e43cbded3","9e67f90d-721c-4e89-b758-a3dda0fb396d"
"Dental Services","1530300","f3c6070f-e17a-4b58-b5cf-74983ddd5997","9e67f90d-721c-4e89-b758-a3dda0fb396d"
"Early and Periodic Screening, Diagnosis, and Treatment Program","1530400","0c3a1327-abbe-4773-822e-e687be837943","9e67f90d-721c-4e89-b758-a3dda0fb396d"
"Eligibility","1530500","03dcbbc9-e9f0-4a46-80f7-069c887d20cf","9e67f90d-721c-4e89-b758-a3dda0fb396d"
"Lead Poisoning","1530600","7c772f50-f79a-4148-be66-b0f23bdd01f5","9e67f90d-721c-4e89-b758-a3dda0fb396d"
"Other Children's Health Insurance Program","1530099","3b2e12ae-486e-4da5-a324-8a692079cc39","9e67f90d-721c-4e89-b758-a3dda0fb396d"
"COBRA","1591400","67ca1ea9-ec2a-444b-b769-dce5e5afb643","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Counseling/Social Work","1592800","29b04a39-305a-4059-9399-87f3c6d3e028","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Cultural and Linguistic Access to Health Care","1590700","9d3e1025-ca2b-495d-83bd-e19ef26826c0","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Discrimination/Refusal to Treat","1590900","2af39293-04ae-4e3b-8ea6-f365a076e93e","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Duty to Serve Low-Income Population","1590800","a41041ff-c75f-4219-9e99-0717114bbc88","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Free and Low-Cost Care","1592900","e426f7ba-6bc3-4399-b67a-a7e6fe3d90a3","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Health Insurance","1550000","92116c41-cb53-43a3-b542-37e6ec57bd40","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Hill-Burton Act","1591000","9e2c3a6d-9ae1-48c6-98e1-45d4eeaf7905","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Community Service Obligation","1591001","b042e9fb-b9bb-4d76-bf17-78e646b3a6e0","9e2c3a6d-9ae1-48c6-98e1-45d4eeaf7905"
"Other Hill-Burton","1591099","cb893031-96d6-495b-8ca6-c23f3ad22477","9e2c3a6d-9ae1-48c6-98e1-45d4eeaf7905"
"Uncompensated Care","1591002","f4063561-04ac-4a2e-bffb-8ceead5c09a8","9e2c3a6d-9ae1-48c6-98e1-45d4eeaf7905"
"Home and Community Based Care","1540000","3c57937f-d057-4e49-b5b6-1ab59b4e2e5c","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Immigrant Health","1591200","30d18da1-5cf5-45e3-b51c-055d9a44225f","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Immunization","1591300","8099b52f-f18f-47b5-84f4-ff6a1d71bd56","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Lead Paint/Poisoning","1591500","ac05c0d8-12a0-464b-ae9b-ec0b6f063c99","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Life-Sustaining Treatment","1591600","233c7d62-11f2-41d9-8450-21ac59bdef6d","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Managed Care","1591700","5a383fc1-d1ba-4aab-a9d0-0f13b5eebc08","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Medicaid","1510100","c0c83ca4-2d9f-4704-9091-ed7da2204809","b6be9a05-04ab-4752-a9dc-24ce092cc3ce"
"Abortion","1511600","25223f2d-206f-4b15-a8d0-e59414d1cac2","c0c83ca4-2d9f-4704-9091-ed7da2204809"
"Appeals","1511700","881a1a83-9659-4c02-9772-72d0eaaa702b","c0c83ca4-2d9f-4704-9091-ed7da2204809"
"Coverage","1511710","59e84a04-24ba-4886-a3c2-1727db02ea3f","881a1a83-9659-4c02-9772-72d0eaaa702b"
"Eligibility","1511720","11023a14-fd27-44de-8a59-2d7975a3ee10","881a1a83-9659-4c02-9772-72d0eaaa702b"
"Other Appeals","1511799","4149fda0-9c78-4a4f-ab6e-631401acb420","881a1a83-9659-4c02-9772-72d0eaaa702b"
"Applications","1510300","46fbea03-ccaf-4de3-87db-632552f05773","c0c83ca4-2d9f-4704-9091-ed7da2204809"
"Assets/Asset Limits","1510200","c2a0c66d-e6a9-4707-94b5-db239345a282","c0c83ca4-2d9f-4704-9091-ed7da2204809"
"Available Income","1511000","f3f69761-ad27-47b1-a364-2dbabbddbb66","c0c83ca4-2d9f-4704-9091-ed7da2204809"
"Breast and Cervical Cancer Treatment","1511800","52b4c439-f596-4f9e-be9f-c297d51886d5","c0c83ca4-2d9f-4704-9091-ed7da2204809"
"Cost Sharing","1511900","88b29fd9-1aae-4707-b01a-7c6f46257756","c0c83ca4-2d9f-4704-9091-ed7da2204809"
"Coverage","1510400","88517cda-299b-496c-bfde-a49d956be2c0","c0c83ca4-2d9f-4704-9091-ed7da2204809"
"Dental Services","1510500","3639b7f0-180e-402f-82b0-91ab8125d581","c0c83ca4-2d9f-4704-9091-ed7da2204809"
"Durable Medical Equipment","1510600","a4990cd9-c997-4230-b1e6-c26b466f7273","c0c83ca4-2d9f-4704-9091-ed7da2204809"
"Early and Periodic Screening, Diagnosis, and Treatment Program","1510800","2ba9daf9-5d55-403d-9574-5123a47d1efb","c0c83ca4-2d9f-4704-9091-ed7da2204809"
"Eligibility","1510900","702826a4-2543-45c8-a263-530572041de1","c0c83ca4-2d9f-4704-9091-ed7da2204809"
