parent_url,parent_rfp_title,file_url,file_basename,file_media_base_name,media_label,field_tags,field_document_type,field_category,delta
https://www.courts.ca.gov/48425.htm,"Cow County Institute Room Block, RFP-CRS-LK-383",https://www.courts.ca.gov/documents/CRS-LK-383-RFP-Hotel-ROOM-BLOCK-02-2022.pdf,CRS-LK-383-RFP-Hotel-ROOM-BLOCK-02-2022.pdf,Request for Proposal,"CRS-LK-383-RFP-Hotel-ROOM-BLOCK-02-2022.pdf - Cow County Institute Room Block, RFP-CRS-LK-383 - Request for Proposal",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48457.htm,"Appellate Justice Institute, RFP CRS-AK-382",https://www.courts.ca.gov/documents/CRS-AK-382-Attachment-1-Admin-Rules-Non-IT-Services.pdf,CRS-AK-382-Attachment-1-Admin-Rules-Non-IT-Services.pdf,Attachment 1 - Administrative Rules Governing RFPS,"CRS-AK-382-Attachment-1-Admin-Rules-Non-IT-Services.pdf - Appellate Justice Institute, RFP CRS-AK-382 - Attachment 1 - Administrative Rules Governing RFPS",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48457.htm,"Appellate Justice Institute, RFP CRS-AK-382",https://www.courts.ca.gov/documents/CRS-AK-382-Attachment-2-JCC-Standard-Terms-and-Conditions.pdf,CRS-AK-382-Attachment-2-JCC-Standard-Terms-and-Conditions.pdf,Attachment 2 - Hotel Agreement Template,"CRS-AK-382-Attachment-2-JCC-Standard-Terms-and-Conditions.pdf - Appellate Justice Institute, RFP CRS-AK-382 - Attachment 2 - Hotel Agreement Template",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48457.htm,"Appellate Justice Institute, RFP CRS-AK-382",https://www.courts.ca.gov/documents/CRS-AK-382-Attachment-3-Vendors-Acceptance-of-the-RFPs-Contract-Terms.pdf,CRS-AK-382-Attachment-3-Vendors-Acceptance-of-the-RFPs-Contract-Terms.pdf,Attachment 3 - Vendors Acceptance of Terms and Conditions,"CRS-AK-382-Attachment-3-Vendors-Acceptance-of-the-RFPs-Contract-Terms.pdf - Appellate Justice Institute, RFP CRS-AK-382 - Attachment 3 - Vendors Acceptance of Terms and Conditions",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48457.htm,"Appellate Justice Institute, RFP CRS-AK-382",https://www.courts.ca.gov/documents/CRS-AK-382-Attachment-4-Darfur-Contracting-ACT.pdf,CRS-AK-382-Attachment-4-Darfur-Contracting-ACT.pdf,Attachment 4 - Darfur Contracting Act Certification,"CRS-AK-382-Attachment-4-Darfur-Contracting-ACT.pdf - Appellate Justice Institute, RFP CRS-AK-382 - Attachment 4 - Darfur Contracting Act Certification",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48457.htm,"Appellate Justice Institute, RFP CRS-AK-382",https://www.courts.ca.gov/documents/CRS-AK-382-Attachment-5-Technical-Cost-Proposal.docx,CRS-AK-382-Attachment-5-Technical-Cost-Proposal.docx,Attachment 5 – Submission Form for Technical and Cost Proposal,"CRS-AK-382-Attachment-5-Technical-Cost-Proposal.docx - Appellate Justice Institute, RFP CRS-AK-382 - Attachment 5 – Submission Form for Technical and Cost Proposal",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48457.htm,"Appellate Justice Institute, RFP CRS-AK-382",https://www.courts.ca.gov/documents/CRS-AK-382-Attachment-6-Conflict-of-Interest-Certification-form.pdf,CRS-AK-382-Attachment-6-Conflict-of-Interest-Certification-form.pdf,Attachment 6 – Conflict of Interest Certification Form,"CRS-AK-382-Attachment-6-Conflict-of-Interest-Certification-form.pdf - Appellate Justice Institute, RFP CRS-AK-382 - Attachment 6 – Conflict of Interest Certification Form",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48457.htm,"Appellate Justice Institute, RFP CRS-AK-382",https://www.courts.ca.gov/documents/CRS-AK-382-Attachment-RFP-Hotel-FULL-SERVICE.pdf,CRS-AK-382-Attachment-RFP-Hotel-FULL-SERVICE.pdf,Request for Proposal,"CRS-AK-382-Attachment-RFP-Hotel-FULL-SERVICE.pdf - Appellate Justice Institute, RFP CRS-AK-382 - Request for Proposal",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48457.htm,"Appellate Justice Institute, RFP CRS-AK-382",https://www.courts.ca.gov/documents/CRS-AK-382-Covid-19-Duty-of-Care-Questionnaire.docx,CRS-AK-382-Covid-19-Duty-of-Care-Questionnaire.docx,Covid-19 Duty of Care Questionnaire,"CRS-AK-382-Covid-19-Duty-of-Care-Questionnaire.docx - Appellate Justice Institute, RFP CRS-AK-382 - Covid-19 Duty of Care Questionnaire",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48457.htm,"Appellate Justice Institute, RFP CRS-AK-382",https://www.courts.ca.gov/documents/CRS-AK-382-Intent-to-Award.pdf,CRS-AK-382-Intent-to-Award.pdf,Notice of Intent to Award,"CRS-AK-382-Intent-to-Award.pdf - Appellate Justice Institute, RFP CRS-AK-382 - Notice of Intent to Award",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48461.htm,"Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB",https://www.courts.ca.gov/documents/CFCC-22-127RB-RFP-Attach-1-Admin-Rules.pdf,CFCC-22-127RB-RFP-Attach-1-Admin-Rules.pdf,CFCC-22-127RB-Attachment-1-Administrative-Rules,"CFCC-22-127RB-RFP-Attach-1-Admin-Rules.pdf - Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB - CFCC-22-127RB-Attachment-1-Administrative-Rules",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48461.htm,"Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB",https://www.courts.ca.gov/documents/CFCC-22-127RB-RFP-Attach-2-Standard-Agmt.pdf,CFCC-22-127RB-RFP-Attach-2-Standard-Agmt.pdf,CFCC-22-127RB-Attachment-2-Standard-Terms-and-Conditions,"CFCC-22-127RB-RFP-Attach-2-Standard-Agmt.pdf - Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB - CFCC-22-127RB-Attachment-2-Standard-Terms-and",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48461.htm,"Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB",https://www.courts.ca.gov/documents/CFCC-22-127RB-RFP-Attach-3-Accept-TCs.pdf,CFCC-22-127RB-RFP-Attach-3-Accept-TCs.pdf,CFCC-22-127RB-Attachment-3-Acceptance-of-Terms-and-Conditions,"CFCC-22-127RB-RFP-Attach-3-Accept-TCs.pdf - Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB - CFCC-22-127RB-Attachment-3-Acceptance-of-Terms-a",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48461.htm,"Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB",https://www.courts.ca.gov/documents/CFCC-22-127RB-RFP-Attach-4-Gen-Certs.pdf,CFCC-22-127RB-RFP-Attach-4-Gen-Certs.pdf,CFCC-22-127RB-Attachment-4-General-Certifications,"CFCC-22-127RB-RFP-Attach-4-Gen-Certs.pdf - Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB - CFCC-22-127RB-Attachment-4-General-Certifications",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48461.htm,"Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB",https://www.courts.ca.gov/documents/CFCC-22-127RB-RFP-Attach-5-Darfur-Cert.pdf,CFCC-22-127RB-RFP-Attach-5-Darfur-Cert.pdf,CFCC-22-127RB-Attachment-5-Darfur-Contracting-Act-Certification,"CFCC-22-127RB-RFP-Attach-5-Darfur-Cert.pdf - Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB - CFCC-22-127RB-Attachment-5-Darfur-Contracting-A",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48461.htm,"Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB",https://www.courts.ca.gov/documents/CFCC-22-127RB-RFP-Attach-6-Payee-Data-Record.pdf,CFCC-22-127RB-RFP-Attach-6-Payee-Data-Record.pdf,CFCC-22-127RB-Attachment-6-Payee-Data-Forme,"CFCC-22-127RB-RFP-Attach-6-Payee-Data-Record.pdf - Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB - CFCC-22-127RB-Attachment-6-Payee-Data-For",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48461.htm,"Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB",https://www.courts.ca.gov/documents/CFCC-22-127RB-RFP-Attach-7-Unruh.pdf,CFCC-22-127RB-RFP-Attach-7-Unruh.pdf,CFCC-22-127RB-Attachment-7-Unruh-and-FEHA-Certification,"CFCC-22-127RB-RFP-Attach-7-Unruh.pdf - Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB - CFCC-22-127RB-Attachment-7-Unruh-and-FEHA-Certificati",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48461.htm,"Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB",https://www.courts.ca.gov/documents/CFCC-22-127RB-RFP-Attach-8-DVBE-Declaration.pdf,CFCC-22-127RB-RFP-Attach-8-DVBE-Declaration.pdf,CFCC-22-127RB-Attachment-8-DVBE-Declaration,"CFCC-22-127RB-RFP-Attach-8-DVBE-Declaration.pdf - Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB - CFCC-22-127RB-Attachment-8-DVBE-Declaratio",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48461.htm,"Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB",https://www.courts.ca.gov/documents/CFCC-22-127RB-RFP-Attach-9-DVBE-Bidder-Declaration.pdf,CFCC-22-127RB-RFP-Attach-9-DVBE-Bidder-Declaration.pdf,CFCC-22-127RB-Attachment-9-Bidder-Declaration,"CFCC-22-127RB-RFP-Attach-9-DVBE-Bidder-Declaration.pdf - Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB - CFCC-22-127RB-Attachment-9-Bidder-D",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48461.htm,"Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB",https://www.courts.ca.gov/documents/CFCC-22-127RB-RFP-Medi-cal.pdf,CFCC-22-127RB-RFP-Medi-cal.pdf,CFCC-22-127RB-Request-for-Proposal,"CFCC-22-127RB-RFP-Medi-cal.pdf - Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB - CFCC-22-127RB-Request-for-Proposal",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48461.htm,"Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB",https://www.courts.ca.gov/documents/CFCC-22-127RB-RFP-Notice-of-Intent-to-Award.pdf,CFCC-22-127RB-RFP-Notice-of-Intent-to-Award.pdf,Notice Of Intent To Award,"CFCC-22-127RB-RFP-Notice-of-Intent-to-Award.pdf - Education And Technical Assistance to Juvenile Courts And Juvenile Court Stakeholders On Accessing Medi-Cal Benefits For Parents And Children, RFP-CFCC-22-127RB - Notice Of Intent To Award",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48464.htm,"Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB",https://www.courts.ca.gov/documents/CFCC-2022-08-SB-Attachment-1-Administrative-Rules-Governing.pdf,CFCC-2022-08-SB-Attachment-1-Administrative-Rules-Governing.pdf,Attachment 1 - Administrative Rules Governing RFPs (Non IT Services),"CFCC-2022-08-SB-Attachment-1-Administrative-Rules-Governing.pdf - Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB - Attachment 1 - Administrative Rules Governing RFPs (Non IT Services)",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48464.htm,"Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB",https://www.courts.ca.gov/documents/CFCC-2022-08-SB-Attachment-2-Standard-Terms-and-Conditions.docx,CFCC-2022-08-SB-Attachment-2-Standard-Terms-and-Conditions.docx,Attachment 2 - JUDICIAL COUNCIL Standard Terms and Conditions,"CFCC-2022-08-SB-Attachment-2-Standard-Terms-and-Conditions.docx - Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB - Attachment 2 - JUDICIAL COUNCIL Standard Terms and Conditions",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48464.htm,"Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB",https://www.courts.ca.gov/documents/CFCC-2022-08-SB-Attachment-3-Proposers-Acceptance-of-Terms-and-Cond.docx,CFCC-2022-08-SB-Attachment-3-Proposers-Acceptance-of-Terms-and-Cond.docx,Attachment 3 - Proposer’s Acceptance of Terms and Conditions,"CFCC-2022-08-SB-Attachment-3-Proposers-Acceptance-of-Terms-and-Cond.docx - Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB - Attachment 3 - Proposer’s Acceptance of Terms and Conditions",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48464.htm,"Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB",https://www.courts.ca.gov/documents/CFCC-2022-08-SB-Attachment-4-General-Certifications-Form.docx,CFCC-2022-08-SB-Attachment-4-General-Certifications-Form.docx,Attachment 4 - General Certifications Forms,"CFCC-2022-08-SB-Attachment-4-General-Certifications-Form.docx - Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB - Attachment 4 - General Certifications Forms",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48464.htm,"Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB",https://www.courts.ca.gov/documents/CFCC-2022-08-SB-Attachment-5-Darfur.docx,CFCC-2022-08-SB-Attachment-5-Darfur.docx,Attachment 5 - Darfur Contracting Act Certification,"CFCC-2022-08-SB-Attachment-5-Darfur.docx - Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB - Attachment 5 - Darfur Contracting Act Certification",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48464.htm,"Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB",https://www.courts.ca.gov/documents/CFCC-2022-08-SB-Attachment-6A-STD204.pdf,CFCC-2022-08-SB-Attachment-6A-STD204.pdf,Attachment 6A - Payee Data Record Form (STD 204),"CFCC-2022-08-SB-Attachment-6A-STD204.pdf - Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB - Attachment 6A - Payee Data Record Form (STD 204)",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48464.htm,"Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB",https://www.courts.ca.gov/documents/CFCC-2022-08-SB-Attachment-6B-STD205.pdf,CFCC-2022-08-SB-Attachment-6B-STD205.pdf,Attachment 6B - Payee Data Record Form (STD 205),"CFCC-2022-08-SB-Attachment-6B-STD205.pdf - Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB - Attachment 6B - Payee Data Record Form (STD 205)",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48464.htm,"Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB",https://www.courts.ca.gov/documents/CFCC-2022-08-SB-Attachment-7-UNRUH.pdf,CFCC-2022-08-SB-Attachment-7-UNRUH.pdf,Attachment 7 - Unruh and FEHA Certification,"CFCC-2022-08-SB-Attachment-7-UNRUH.pdf - Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB - Attachment 7 - Unruh and FEHA Certification",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48464.htm,"Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB",https://www.courts.ca.gov/documents/CFCC-2022-08-SB-Attachment-8-DVBE-Declaration.docx,CFCC-2022-08-SB-Attachment-8-DVBE-Declaration.docx,Attachment 8 - DVBE Declaration,"CFCC-2022-08-SB-Attachment-8-DVBE-Declaration.docx - Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB - Attachment 8 - DVBE Declaration",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48464.htm,"Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB",https://www.courts.ca.gov/documents/CFCC-2022-08-SB-Attachment-9-Bidder-Declaration.docx,CFCC-2022-08-SB-Attachment-9-Bidder-Declaration.docx,Attachment 9 - Bidder Declaration,"CFCC-2022-08-SB-Attachment-9-Bidder-Declaration.docx - Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB - Attachment 9 - Bidder Declaration",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48464.htm,"Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB",https://www.courts.ca.gov/documents/RFP-CFCC-2022-08-SB-Attorney-Translation-Consultant-Spanish.docx,RFP-CFCC-2022-08-SB-Attorney-Translation-Consultant-Spanish.docx,Request for Proposal,"RFP-CFCC-2022-08-SB-Attorney-Translation-Consultant-Spanish.docx - Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB - Request for Proposal",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/48464.htm,"Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB",https://www.courts.ca.gov/documents/RFP-CFCC-2022-08-SB-Intent-To-Award.pdf,RFP-CFCC-2022-08-SB-Intent-To-Award.pdf,Notice of Intent to Award,"RFP-CFCC-2022-08-SB-Intent-To-Award.pdf - Attorney Translation Consultant – Review of Judicial Council Forms and Webcontent in Spanish, RFP-CFCC-2022-08-SB - Notice of Intent to Award",2022,Request (RFP) document,Request (RFP),
